"date","day","nonmembers","faculty_staff","community_members","alumni","students","pe_staff","student_offterm","other","total","weekend","covid","closed","day_after_closed","finals_week","dead_week"
"2018-07-11","Wednesday",14,0,45,28,677,23,0,0,787,0,0,0,0,0,0
"2018-07-12","Thursday",15,0,26,20,653,28,0,0,742,0,0,0,0,0,0
"2018-07-13","Friday",17,0,31,25,509,25,0,0,607,0,0,0,0,0,0
"2018-07-14","Saturday",5,0,20,10,252,5,0,1,293,1,0,0,0,0,0
"2018-07-15","Sunday",5,0,13,14,259,17,0,0,308,1,0,0,0,0,0
"2018-07-16","Monday",21,0,31,37,681,19,0,0,789,0,0,0,0,0,0
"2018-07-17","Tuesday",23,0,37,38,703,16,0,0,817,0,0,0,0,0,0
"2018-07-18","Wednesday",14,0,29,34,662,22,0,0,761,0,0,0,0,0,0
"2018-07-19","Thursday",12,0,30,36,528,30,0,0,636,0,0,0,0,0,0
"2018-07-20","Friday",16,0,42,28,474,21,0,0,581,0,0,0,0,0,0
"2018-07-21","Saturday",5,0,15,12,234,6,0,2,274,1,0,0,0,0,0
"2018-07-22","Sunday",2,0,20,12,227,4,0,0,265,1,0,0,0,0,0
"2018-07-23","Monday",17,0,41,34,642,21,0,0,755,0,0,0,0,0,0
"2018-07-24","Tuesday",10,0,34,26,621,22,0,0,713,0,0,0,0,0,0
"2018-07-25","Wednesday",14,0,29,27,620,35,0,0,725,0,0,0,0,0,0
"2018-07-26","Thursday",13,0,30,25,576,14,0,1,659,0,0,0,0,0,0
"2018-07-27","Friday",13,0,35,32,554,16,0,0,650,0,0,0,0,0,0
"2018-07-28","Saturday",6,0,26,13,270,5,0,1,321,1,0,0,0,0,0
"2018-07-29","Sunday",2,0,13,17,239,6,0,0,277,1,0,0,0,0,0
"2018-07-30","Monday",14,0,48,48,751,27,0,0,888,0,0,0,0,0,0
"2018-07-31","Tuesday",19,0,52,43,764,26,0,0,904,0,0,0,0,0,0
"2018-08-01","Wednesday",13,0,50,52,673,24,0,1,813,0,0,0,0,0,0
"2018-08-02","Thursday",18,0,40,42,661,30,0,0,791,0,0,0,0,0,0
"2018-08-03","Friday",20,0,41,44,559,22,0,0,686,0,0,0,0,0,0
"2018-08-04","Saturday",7,0,26,19,317,9,0,2,380,1,0,0,0,0,0
"2018-08-05","Sunday",3,0,31,16,296,9,0,0,355,1,0,0,0,0,0
"2018-08-06","Monday",10,0,41,56,717,29,0,0,853,0,0,0,0,0,0
"2018-08-07","Tuesday",16,0,60,36,705,24,0,0,841,0,0,0,0,0,0
"2018-08-08","Wednesday",16,0,34,61,693,26,0,0,830,0,0,0,0,0,0
"2018-08-09","Thursday",11,0,42,35,635,29,0,2,754,0,0,0,0,0,0
"2018-08-10","Friday",13,0,39,45,589,18,0,0,704,0,0,0,0,0,0
"2018-08-11","Saturday",4,0,19,13,303,17,0,0,356,1,0,0,0,0,0
"2018-08-12","Sunday",3,0,21,16,268,12,0,0,320,1,0,0,0,0,0
"2018-08-13","Monday",17,0,42,56,614,27,0,0,756,0,0,0,0,0,0
"2018-08-14","Tuesday",11,0,40,41,605,22,0,0,719,0,0,0,0,0,0
"2018-08-15","Wednesday",16,0,46,45,541,34,0,1,683,0,0,0,0,0,0
"2018-08-16","Thursday",11,0,42,43,457,23,0,1,577,0,0,0,0,0,0
"2018-08-17","Friday",10,0,33,36,441,17,0,0,537,0,0,0,0,0,0
"2018-08-18","Saturday",1,0,20,17,229,7,0,1,275,1,0,0,0,0,0
"2018-08-19","Sunday",8,0,22,17,227,7,0,0,281,1,0,0,0,0,0
"2018-08-20","Monday",9,0,43,47,582,18,0,0,699,0,0,0,0,0,0
"2018-08-21","Tuesday",15,0,41,31,508,20,0,0,615,0,0,0,0,0,0
"2018-08-22","Wednesday",10,0,46,42,499,23,0,1,621,0,0,0,0,0,0
"2018-08-23","Thursday",10,0,40,36,453,24,0,0,563,0,0,0,0,0,0
"2018-08-24","Friday",11,0,36,42,471,29,0,0,589,0,0,0,0,0,0
"2018-08-25","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-08-26","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-08-27","Monday",0,0,2,2,3,0,0,0,7,0,0,0,1,0,0
"2018-08-28","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018-08-29","Wednesday",1,0,2,1,5,0,0,0,9,0,0,0,1,0,0
"2018-08-30","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018-08-31","Friday",1,0,2,0,11,24,0,0,38,0,0,0,1,0,0
"2018-09-01","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-09-02","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-09-03","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2018-09-04","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2018-09-05","Wednesday",1,0,2,2,8,2,0,0,15,0,0,0,1,0,0
"2018-09-06","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018-09-07","Friday",0,0,0,0,0,5,0,0,5,0,0,1,1,0,0
"2018-09-08","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-09-09","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-09-10","Monday",17,1,25,33,464,27,1,5,573,0,0,0,1,0,0
"2018-09-11","Tuesday",16,4,22,32,414,10,0,9,507,0,0,0,0,0,0
"2018-09-12","Wednesday",19,3,27,25,347,13,1,7,442,0,0,0,0,0,0
"2018-09-13","Thursday",11,8,19,30,338,13,0,6,425,0,0,0,0,0,0
"2018-09-14","Friday",11,8,21,25,335,17,0,5,422,0,0,0,0,0,0
"2018-09-15","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-09-16","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-09-17","Monday",14,10,20,32,1053,38,0,11,1178,0,0,0,1,0,0
"2018-09-18","Tuesday",7,13,23,34,1028,25,2,5,1137,0,0,0,0,0,0
"2018-09-19","Wednesday",8,15,26,28,1232,22,2,4,1337,0,0,0,0,0,0
"2018-09-20","Thursday",6,14,20,26,2850,14,2,9,2941,0,0,0,0,0,0
"2018-09-21","Friday",7,21,26,34,2012,10,4,13,2127,0,0,0,0,0,0
"2018-09-22","Saturday",0,7,13,9,1192,9,1,9,1240,1,0,0,0,0,0
"2018-09-23","Sunday",2,5,17,9,1922,6,5,7,1973,1,0,0,0,0,0
"2018-09-24","Monday",11,113,32,42,5680,26,10,22,5936,0,0,0,0,0,0
"2018-09-25","Tuesday",9,92,22,38,4883,19,19,18,5100,0,0,0,0,0,0
"2018-09-26","Wednesday",10,113,30,44,4637,9,7,31,4881,0,0,0,0,0,0
"2018-09-27","Thursday",7,68,33,33,4116,10,12,18,4297,0,0,0,0,0,0
"2018-09-28","Friday",9,71,33,35,2710,5,8,22,2893,0,0,0,0,0,0
"2018-09-29","Saturday",4,19,22,18,1706,0,9,19,1797,1,0,0,0,0,0
"2018-09-30","Sunday",5,17,22,18,1706,3,12,17,1800,1,0,0,0,0,0
"2018-10-01","Monday",14,122,41,42,4906,12,11,39,5187,0,0,0,0,0,0
"2018-10-02","Tuesday",14,111,35,38,4609,18,14,39,4878,0,0,0,0,0,0
"2018-10-03","Wednesday",8,91,40,39,4237,8,13,29,4465,0,0,0,0,0,0
"2018-10-04","Thursday",12,81,40,29,3538,12,12,23,3747,0,0,0,0,0,0
"2018-10-05","Friday",11,88,40,32,2224,4,10,26,2435,0,0,0,0,0,0
"2018-10-06","Saturday",4,33,16,17,1527,2,9,15,1623,1,0,0,0,0,0
"2018-10-07","Sunday",2,21,16,20,1404,0,5,18,1486,1,0,0,0,0,0
"2018-10-08","Monday",17,121,50,53,3861,11,19,34,4166,0,0,0,0,0,0
"2018-10-09","Tuesday",11,101,42,46,3776,14,10,29,4029,0,0,0,0,0,0
"2018-10-10","Wednesday",15,116,45,39,3701,3,12,30,3961,0,0,0,0,0,0
"2018-10-11","Thursday",13,103,34,31,3366,8,10,23,3588,0,0,0,0,0,0
"2018-10-12","Friday",13,85,40,32,2163,6,9,17,2365,0,0,0,0,0,0
"2018-10-13","Saturday",6,27,11,19,725,1,4,11,804,1,0,0,0,0,0
"2018-10-14","Sunday",4,20,20,16,1292,2,7,15,1376,1,0,0,0,0,0
"2018-10-15","Monday",10,97,51,48,3869,11,14,43,4143,0,0,0,0,0,0
"2018-10-16","Tuesday",18,97,44,42,3613,12,11,36,3873,0,0,0,0,0,0
"2018-10-17","Wednesday",16,110,46,47,3646,6,11,43,3925,0,0,0,0,0,0
"2018-10-18","Thursday",10,76,42,41,3006,9,9,27,3220,0,0,0,0,0,0
"2018-10-19","Friday",10,87,41,41,2580,8,8,24,2799,0,0,0,0,0,0
"2018-10-20","Saturday",1,23,23,18,1295,0,4,16,1380,1,0,0,0,0,0
"2018-10-21","Sunday",5,16,18,24,1461,1,4,19,1548,1,0,0,0,0,0
"2018-10-22","Monday",12,129,51,40,3932,14,8,32,4218,0,0,0,0,0,0
"2018-10-23","Tuesday",16,109,42,42,3598,11,12,39,3869,0,0,0,0,0,0
"2018-10-24","Wednesday",7,107,49,48,3507,10,10,39,3777,0,0,0,0,0,0
"2018-10-25","Thursday",9,90,32,39,3023,10,5,16,3224,0,0,0,0,0,0
"2018-10-26","Friday",16,89,49,41,2024,7,10,27,2263,0,0,0,0,0,0
"2018-10-27","Saturday",3,23,22,22,1142,1,7,11,1231,1,0,0,0,0,0
"2018-10-28","Sunday",5,23,30,21,1194,6,3,20,1302,1,0,0,0,0,0
"2018-10-29","Monday",11,116,50,54,3548,12,12,32,3835,0,0,0,0,0,0
"2018-10-30","Tuesday",16,98,58,42,3448,17,11,31,3721,0,0,0,0,0,0
"2018-10-31","Wednesday",9,116,46,39,3231,12,14,29,3496,0,0,0,0,0,0
"2018-11-01","Thursday",11,97,51,42,2838,19,5,33,3096,0,0,0,0,0,0
"2018-11-02","Friday",14,100,35,46,2225,8,7,27,2462,0,0,0,0,0,0
"2018-11-03","Saturday",6,34,27,19,850,0,5,11,952,1,0,0,0,0,0
"2018-11-04","Sunday",3,28,30,21,1486,3,3,21,1595,1,0,0,0,0,0
"2018-11-05","Monday",9,112,71,46,3765,12,6,39,4060,0,0,0,0,0,0
"2018-11-06","Tuesday",14,111,55,47,3451,14,14,30,3736,0,0,0,0,0,0
"2018-11-07","Wednesday",13,97,54,52,3535,4,4,36,3795,0,0,0,0,0,0
"2018-11-08","Thursday",9,91,50,32,3171,8,8,26,3395,0,0,0,0,0,0
"2018-11-09","Friday",10,91,43,38,2097,8,7,23,2317,0,0,0,0,0,0
"2018-11-10","Saturday",7,20,25,15,1293,3,7,22,1392,1,0,0,0,0,0
"2018-11-11","Sunday",0,31,28,24,1412,5,5,12,1517,1,0,0,0,0,0
"2018-11-12","Monday",8,121,58,46,3794,11,10,33,4081,0,0,0,0,0,0
"2018-11-13","Tuesday",19,111,71,52,3319,10,4,38,3624,0,0,0,0,0,0
"2018-11-14","Wednesday",8,95,49,45,3453,11,6,24,3691,0,0,0,0,0,0
"2018-11-15","Thursday",11,85,57,40,2957,7,10,21,3188,0,0,0,0,0,0
"2018-11-16","Friday",14,82,35,44,2199,1,8,30,2413,0,0,0,0,0,0
"2018-11-17","Saturday",5,24,23,36,1089,3,7,21,1208,1,0,0,0,0,0
"2018-11-18","Sunday",5,20,24,28,1315,0,3,17,1412,1,0,0,0,0,0
"2018-11-19","Monday",13,116,42,48,3304,5,9,31,3568,0,0,0,0,0,0
"2018-11-20","Tuesday",14,90,59,41,2482,8,4,25,2723,0,0,0,0,0,0
"2018-11-21","Wednesday",19,83,35,43,1442,6,7,19,1654,0,0,0,0,0,0
"2018-11-22","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018-11-23","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2018-11-24","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-11-25","Sunday",8,36,27,29,967,1,2,16,1086,1,0,0,1,0,0
"2018-11-26","Monday",8,112,37,51,3385,7,10,39,3649,0,0,0,0,0,1
"2018-11-27","Tuesday",19,114,50,48,3106,9,6,32,3384,0,0,0,0,0,1
"2018-11-28","Wednesday",11,106,46,48,3101,9,9,27,3357,0,0,0,0,0,1
"2018-11-29","Thursday",13,108,41,40,2841,3,5,29,3080,0,0,0,0,0,1
"2018-11-30","Friday",16,92,36,31,2018,2,8,22,2225,0,0,0,0,0,1
"2018-12-01","Saturday",10,27,21,28,1357,4,5,19,1471,1,0,0,0,0,1
"2018-12-02","Sunday",3,31,25,25,1234,2,3,8,1331,1,0,0,0,0,1
"2018-12-03","Monday",12,113,49,47,1765,5,8,22,2021,0,0,0,0,1,0
"2018-12-04","Tuesday",10,105,51,50,1631,9,7,32,1895,0,0,0,0,1,0
"2018-12-05","Wednesday",12,90,44,54,1532,6,8,27,1773,0,0,0,0,1,0
"2018-12-06","Thursday",7,93,33,34,959,9,11,22,1168,0,0,0,0,1,0
"2018-12-07","Friday",17,81,30,36,777,19,9,29,998,0,0,0,0,1,0
"2018-12-08","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-12-09","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-12-10","Monday",13,98,36,51,627,5,13,19,862,0,0,0,1,0,0
"2018-12-11","Tuesday",10,101,50,49,556,5,6,24,801,0,0,0,0,0,0
"2018-12-12","Wednesday",9,79,44,31,469,4,11,12,659,0,0,0,0,0,0
"2018-12-13","Thursday",17,79,34,33,421,5,5,13,607,0,0,0,0,0,0
"2018-12-14","Friday",12,91,30,32,389,8,6,17,585,0,0,0,0,0,0
"2018-12-15","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-12-16","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-12-17","Monday",9,84,48,41,432,4,8,22,648,0,0,0,1,0,0
"2018-12-18","Tuesday",15,76,31,34,368,5,6,13,548,0,0,0,0,0,0
"2018-12-19","Wednesday",10,90,36,26,327,7,5,19,520,0,0,0,0,0,0
"2018-12-20","Thursday",13,68,33,32,279,4,7,15,451,0,0,0,0,0,0
"2018-12-21","Friday",15,55,33,39,263,4,9,15,433,0,0,0,0,0,0
"2018-12-22","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-12-23","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-12-24","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2018-12-25","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2018-12-26","Wednesday",8,41,31,24,171,1,7,14,297,0,0,0,1,0,0
"2018-12-27","Thursday",8,46,30,23,239,4,5,8,363,0,0,0,0,0,0
"2018-12-28","Friday",8,57,36,26,238,4,9,14,392,0,0,0,0,0,0
"2018-12-29","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018-12-30","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2018-12-31","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2019-01-01","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2019-01-02","Wednesday",9,82,46,34,360,9,7,14,561,0,0,0,1,0,0
"2019-01-03","Thursday",7,62,42,34,475,2,6,8,636,0,0,0,0,0,0
"2019-01-04","Friday",8,85,39,45,546,13,7,15,758,0,0,0,0,0,0
"2019-01-05","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2019-01-06","Sunday",1,5,8,5,529,0,2,1,551,1,0,0,1,0,0
"2019-01-07","Monday",13,142,36,42,3858,15,18,25,4149,0,0,0,0,0,0
"2019-01-08","Tuesday",15,148,31,49,4783,19,18,31,5094,0,0,0,0,0,0
"2019-01-09","Wednesday",21,155,52,34,4703,10,19,27,5021,0,0,0,0,0,0
"2019-01-10","Thursday",19,138,45,41,3974,14,16,30,4277,0,0,0,0,0,0
"2019-01-11","Friday",26,139,38,38,2880,10,15,22,3168,0,0,0,0,0,0
"2019-01-12","Saturday",3,42,26,25,1837,3,1,21,1958,1,0,0,0,0,0
"2019-01-13","Sunday",7,34,24,28,1851,1,6,24,1975,1,0,0,0,0,0
"2019-01-14","Monday",17,169,42,52,5010,16,26,33,5365,0,0,0,0,0,0
"2019-01-15","Tuesday",17,142,43,54,4660,13,21,30,4980,0,0,0,0,0,0
"2019-01-16","Wednesday",16,163,35,59,4540,13,16,38,4880,0,0,0,0,0,0
"2019-01-17","Thursday",13,160,33,34,3976,14,18,54,4302,0,0,0,0,0,0
"2019-01-18","Friday",23,108,33,35,2385,5,23,30,2642,0,0,0,0,0,0
"2019-01-19","Saturday",8,37,23,27,1586,4,8,29,1722,1,0,0,0,0,0
"2019-01-20","Sunday",12,43,21,27,1348,1,8,20,1480,1,0,0,0,0,0
"2019-01-21","Monday",11,57,32,37,1795,3,15,30,1980,0,0,0,0,0,0
"2019-01-22","Tuesday",18,150,49,47,4363,18,25,62,4732,0,0,0,0,0,0
"2019-01-23","Wednesday",12,145,48,51,4699,9,29,45,5038,0,0,0,0,0,0
"2019-01-24","Thursday",16,145,44,47,3816,15,21,49,4153,0,0,0,0,0,0
"2019-01-25","Friday",22,102,31,43,2835,17,17,44,3111,0,0,0,0,0,0
"2019-01-26","Saturday",6,44,16,30,1743,0,10,18,1867,1,0,0,0,0,0
"2019-01-27","Sunday",8,47,27,29,1975,1,13,29,2129,1,0,0,0,0,0
"2019-01-28","Monday",16,167,49,50,4427,13,29,48,4799,0,0,0,0,0,0
"2019-01-29","Tuesday",16,144,55,46,4034,17,25,47,4384,0,0,0,0,0,0
"2019-01-30","Wednesday",22,154,36,38,4217,11,26,46,4550,0,0,0,0,0,0
"2019-01-31","Thursday",17,120,43,43,3649,11,15,52,3950,0,0,0,0,0,0
"2019-02-01","Friday",24,109,27,32,2556,6,18,30,2802,0,0,0,0,0,0
"2019-02-02","Saturday",4,56,28,28,1867,5,14,20,2022,1,0,0,0,0,0
"2019-02-03","Sunday",8,34,26,30,1315,1,5,23,1442,1,0,0,0,0,0
"2019-02-04","Monday",19,143,34,40,4305,13,19,53,4626,0,0,0,0,0,0
"2019-02-05","Tuesday",18,130,42,43,3971,21,20,45,4290,0,0,0,0,0,0
"2019-02-06","Wednesday",12,139,38,46,4119,12,18,52,4436,0,0,0,0,0,0
"2019-02-07","Thursday",9,134,30,37,3683,14,23,47,3977,0,0,0,0,0,0
"2019-02-08","Friday",11,106,40,37,2348,9,21,40,2612,0,0,0,0,0,0
"2019-02-09","Saturday",4,45,28,22,1683,0,11,18,1811,1,0,0,0,0,0
"2019-02-10","Sunday",12,35,24,41,1942,1,17,33,2105,1,0,0,0,0,0
"2019-02-11","Monday",14,171,49,57,4283,17,28,52,4671,0,0,0,0,0,0
"2019-02-12","Tuesday",24,143,45,45,3806,15,23,44,4145,0,0,0,0,0,0
"2019-02-13","Wednesday",16,146,47,41,3960,8,23,44,4285,0,0,0,0,0,0
"2019-02-14","Thursday",11,135,33,37,3190,8,20,37,3471,0,0,0,0,0,0
"2019-02-15","Friday",19,120,34,35,2112,3,17,34,2374,0,0,0,0,0,0
"2019-02-16","Saturday",11,46,28,23,1415,2,10,22,1557,1,0,0,0,0,0
"2019-02-17","Sunday",8,25,16,25,1740,4,12,23,1853,1,0,0,0,0,0
"2019-02-18","Monday",14,143,49,47,4242,13,29,37,4574,0,0,0,0,0,0
"2019-02-19","Tuesday",18,140,37,48,3852,14,23,41,4173,0,0,0,0,0,0
"2019-02-20","Wednesday",17,125,55,47,3902,8,30,49,4233,0,0,0,0,0,0
"2019-02-21","Thursday",19,129,43,44,3568,11,21,27,3862,0,0,0,0,0,0
"2019-02-22","Friday",15,99,31,27,2369,9,22,34,2606,0,0,0,0,0,0
"2019-02-23","Saturday",5,43,29,28,1673,1,12,22,1813,1,0,0,0,0,0
"2019-02-24","Sunday",11,39,31,26,1932,11,18,23,2091,1,0,0,0,0,0
"2019-02-25","Monday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019-02-26","Tuesday",6,43,23,15,2055,3,13,20,2178,0,0,0,1,0,0
"2019-02-27","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019-02-28","Thursday",10,96,27,25,3591,17,31,39,3836,0,0,0,1,0,0
"2019-03-01","Friday",9,82,29,25,2744,12,14,22,2937,0,0,0,0,0,0
"2019-03-02","Saturday",10,48,26,14,1694,3,16,29,1840,1,0,0,0,0,0
"2019-03-03","Sunday",9,40,20,29,1821,2,12,35,1968,1,0,0,0,0,0
"2019-03-04","Monday",11,155,40,42,3865,9,22,39,4183,0,0,0,0,0,0
"2019-03-05","Tuesday",13,154,52,46,3569,17,18,42,3911,0,0,0,0,0,0
"2019-03-06","Wednesday",14,127,31,50,3815,13,25,39,4114,0,0,0,0,0,0
"2019-03-07","Thursday",26,152,66,52,3716,23,24,41,4100,0,0,0,0,0,0
"2019-03-08","Friday",17,91,44,39,2581,11,19,35,2837,0,0,0,0,0,0
"2019-03-09","Saturday",5,37,27,29,1549,5,17,27,1696,1,0,0,0,0,0
"2019-03-10","Sunday",5,37,34,35,1693,2,11,36,1853,1,0,0,0,0,0
"2019-03-11","Monday",13,144,48,48,3817,15,20,44,4149,0,0,0,0,0,1
"2019-03-12","Tuesday",19,125,68,53,3643,20,21,46,3995,0,0,0,0,0,1
"2019-03-13","Wednesday",15,114,52,46,3788,21,33,53,4122,0,0,0,0,0,1
"2019-03-14","Thursday",15,129,44,38,3377,13,24,42,3682,0,0,0,0,0,1
"2019-03-15","Friday",22,104,40,26,2280,6,22,32,2532,0,0,0,0,0,1
"2019-03-16","Saturday",5,37,30,23,1486,4,11,16,1612,1,0,0,0,0,1
"2019-03-17","Sunday",10,42,31,17,1435,3,10,24,1572,1,0,0,0,0,1
"2019-03-18","Monday",13,119,50,43,2098,9,23,31,2386,0,0,0,0,1,0
"2019-03-19","Tuesday",21,111,36,44,1916,10,13,45,2196,0,0,0,0,1,0
"2019-03-20","Wednesday",17,102,36,38,1549,13,21,25,1801,0,0,0,0,1,0
"2019-03-21","Thursday",10,102,40,28,985,4,7,28,1204,0,0,0,0,1,0
"2019-03-22","Friday",12,93,27,42,693,5,15,28,915,0,0,0,0,1,0
"2019-03-23","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2019-03-24","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2019-03-25","Monday",13,118,31,50,526,5,10,25,778,0,0,0,1,0,0
"2019-03-26","Tuesday",6,88,29,36,488,6,7,23,683,0,0,0,0,0,0
"2019-03-27","Wednesday",9,88,28,44,522,3,8,17,719,0,0,0,0,0,0
"2019-03-28","Thursday",25,91,24,32,456,6,8,23,665,0,0,0,0,0,0
"2019-03-29","Friday",8,80,22,41,494,3,8,18,674,0,0,0,0,0,0
"2019-03-30","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2019-03-31","Sunday",4,9,12,7,642,0,4,5,683,1,0,0,1,0,0
"2019-04-01","Monday",17,141,50,59,5142,22,17,31,5479,0,0,0,0,0,0
"2019-04-02","Tuesday",26,157,47,47,5028,20,19,36,5380,0,0,0,0,0,0
"2019-04-03","Wednesday",18,151,59,54,5010,13,36,37,5378,0,0,0,0,0,0
"2019-04-04","Thursday",19,111,42,45,4017,23,28,36,4321,0,0,0,0,0,0
"2019-04-05","Friday",17,118,56,44,2874,12,27,29,3177,0,0,0,0,0,0
"2019-04-06","Saturday",6,52,31,23,1829,1,4,17,1963,1,0,0,0,0,0
"2019-04-07","Sunday",13,45,34,24,2042,1,10,21,2190,1,0,0,0,0,0
"2019-04-08","Monday",17,163,57,62,5212,17,36,41,5605,0,0,0,0,0,0
"2019-04-09","Tuesday",26,168,61,59,4867,20,39,35,5275,0,0,0,0,0,0
"2019-04-10","Wednesday",19,144,64,60,5075,14,42,50,5468,0,0,0,0,0,0
"2019-04-11","Thursday",18,147,60,49,4376,15,36,44,4745,0,0,0,0,0,0
"2019-04-12","Friday",19,115,44,48,2643,6,24,35,2934,0,0,0,0,0,0
"2019-04-13","Saturday",5,41,28,31,1619,11,21,11,1767,1,0,0,0,0,0
"2019-04-14","Sunday",11,39,28,27,1738,1,16,21,1881,1,0,0,0,0,0
"2019-04-15","Monday",21,142,58,68,4794,13,33,43,5172,0,0,0,0,0,0
"2019-04-16","Tuesday",28,159,63,60,4702,18,36,57,5123,0,0,0,0,0,0
"2019-04-17","Wednesday",14,153,61,63,4640,18,37,35,5021,0,0,0,0,0,0
"2019-04-18","Thursday",14,108,40,49,3730,16,27,39,4023,0,0,0,0,0,0
"2019-04-19","Friday",15,114,44,41,2424,10,27,40,2715,0,0,0,0,0,0
"2019-04-20","Saturday",11,59,23,24,956,2,17,11,1103,1,0,0,0,0,0
"2019-04-21","Sunday",6,29,13,33,1294,1,9,19,1404,1,0,0,0,0,0
"2019-04-22","Monday",17,152,54,60,4499,18,26,45,4871,0,0,0,0,0,0
"2019-04-23","Tuesday",17,147,60,59,4541,26,39,36,4925,0,0,0,0,0,0
"2019-04-24","Wednesday",19,164,52,60,4655,17,34,28,5029,0,0,0,0,0,0
"2019-04-25","Thursday",21,149,50,53,3695,18,17,36,4039,0,0,0,0,0,0
"2019-04-26","Friday",19,108,42,45,2332,6,10,26,2588,0,0,0,0,0,0
"2019-04-27","Saturday",3,47,27,29,1551,0,15,22,1694,1,0,0,0,0,0
"2019-04-28","Sunday",9,39,29,21,1571,2,18,20,1709,1,0,0,0,0,0
"2019-04-29","Monday",19,158,60,50,4354,19,28,32,4720,0,0,0,0,0,0
"2019-04-30","Tuesday",27,143,46,56,4128,15,29,39,4483,0,0,0,0,0,0
"2019-05-01","Wednesday",17,140,59,48,4211,15,33,47,4570,0,0,0,0,0,0
"2019-05-02","Thursday",16,148,46,49,3756,19,23,31,4088,0,0,0,0,0,0
"2019-05-03","Friday",10,98,45,35,2108,6,23,27,2352,0,0,0,0,0,0
"2019-05-04","Saturday",11,36,28,29,1354,0,15,20,1493,1,0,0,0,0,0
"2019-05-05","Sunday",11,36,28,20,1375,1,11,17,1499,1,0,0,0,0,0
"2019-05-06","Monday",18,173,60,52,4269,14,32,51,4669,0,0,0,0,0,0
"2019-05-07","Tuesday",12,170,69,57,4243,23,22,41,4637,0,0,0,0,0,0
"2019-05-08","Wednesday",22,143,53,58,4130,15,31,40,4492,0,0,0,0,0,0
"2019-05-09","Thursday",18,141,61,35,3520,15,21,37,3848,0,0,0,0,0,0
"2019-05-10","Friday",16,92,49,51,2218,10,26,32,2494,0,0,0,0,0,0
"2019-05-11","Saturday",4,37,28,24,1168,0,12,14,1287,1,0,0,0,0,0
"2019-05-12","Sunday",11,34,27,25,1265,1,11,15,1389,1,0,0,0,0,0
"2019-05-13","Monday",19,150,73,61,3977,17,31,41,4369,0,0,0,0,0,0
"2019-05-14","Tuesday",25,162,72,53,3979,15,33,30,4369,0,0,0,0,0,0
"2019-05-15","Wednesday",18,144,66,53,4100,21,30,44,4476,0,0,0,0,0,0
"2019-05-16","Thursday",12,145,58,47,3486,13,20,35,3816,0,0,0,0,0,0
"2019-05-17","Friday",22,115,48,39,2348,7,16,28,2623,0,0,0,0,0,0
"2019-05-18","Saturday",7,46,35,20,1463,1,14,14,1600,1,0,0,0,0,0
"2019-05-19","Sunday",8,39,34,32,1588,2,16,20,1739,1,0,0,0,0,0
"2019-05-20","Monday",19,137,61,68,4009,18,27,33,4372,0,0,0,0,0,0
